Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,,,,
From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Ozone,Location,,,,
01-06-2021 00:00,02-06-2021 00:00,39.38,94.91,43.41,17.38,1.45,43.42,R K Puram  Delhi - DPCC ,,,,
02-06-2021 00:00,03-06-2021 00:00,39.86,114.71,46.63,18.15,1.39,33.73,R K Puram  Delhi - DPCC ,,,,
03-06-2021 00:00,04-06-2021 00:00,64.93,263.75,57.04,19.74,1.68,53.93,R K Puram  Delhi - DPCC ,,,,
04-06-2021 00:00,05-06-2021 00:00,47.83,130.33,53.45,16.39,1.39,33.41,R K Puram  Delhi - DPCC ,,,,
05-06-2021 00:00,06-06-2021 00:00,38.29,116.29,52.28,18.2,1.37,30.88,R K Puram  Delhi - DPCC ,,,,
06-06-2021 00:00,07-06-2021 00:00,49.31,143.25,54.65,18.62,1.54,33.56,R K Puram  Delhi - DPCC ,,,,
07-06-2021 00:00,08-06-2021 00:00,58.57,154.42,53.95,20.81,1.66,52.04,R K Puram  Delhi - DPCC ,,,,
08-06-2021 00:00,09-06-2021 00:00,73.88,313.67,39.79,20.55,1.38,30.85,R K Puram  Delhi - DPCC ,,,,
09-06-2021 00:00,10-06-2021 00:00,75.37,268.21,30.13,19.94,1.58,44.73,R K Puram  Delhi - DPCC ,,,,
10-06-2021 00:00,11-06-2021 00:00,70.66,204.32,19.98,17.67,1.43,45.2,R K Puram  Delhi - DPCC ,,,,
11-06-2021 00:00,12-06-2021 00:00,59.05,182.61,26.83,19.18,1.67,94.89,R K Puram  Delhi - DPCC ,,,,
12-06-2021 00:00,13-06-2021 00:00,37.62,101.17,18.96,17.32,1.42,73.5,R K Puram  Delhi - DPCC ,,,,
13-06-2021 00:00,14-06-2021 00:00,30.83,77.96,27.99,19.31,1.6,82.64,R K Puram  Delhi - DPCC ,,,,
14-06-2021 00:00,15-06-2021 00:00,33.21,93.42,30.06,18.21,1.42,86.77,R K Puram  Delhi - DPCC ,,,,
15-06-2021 00:00,16-06-2021 00:00,34.72,108.96,17.56,17.71,1.42,91.97,R K Puram  Delhi - DPCC ,,,,
16-06-2021 00:00,17-06-2021 00:00,34.17,92.67,30.9,18.08,1.56,99.78,R K Puram  Delhi - DPCC ,,,,
17-06-2021 00:00,18-06-2021 00:00,35.12,103.04,28.26,17.1,1.36,93.84,R K Puram  Delhi - DPCC ,,,,
18-06-2021 00:00,19-06-2021 00:00,27.71,77.71,19.07,17.23,1.45,78.89,R K Puram  Delhi - DPCC ,,,,
19-06-2021 00:00,20-06-2021 00:00,25.42,65.67,20.38,16.5,1.41,67.96,R K Puram  Delhi - DPCC ,,,,
20-06-2021 00:00,21-06-2021 00:00,20.62,60.29,18.82,17.68,1.41,70.29,R K Puram  Delhi - DPCC ,,,,
21-06-2021 00:00,22-06-2021 00:00,34.34,82.38,30.41,16.69,1.56,88.64,R K Puram  Delhi - DPCC ,,,,
22-06-2021 00:00,23-06-2021 00:00,49.83,143.17,39.05,18.16,1.7,95.04,R K Puram  Delhi - DPCC ,,,,
23-06-2021 00:00,24-06-2021 00:00,90.99,256.4,42.5,17.72,1.54,72.02,R K Puram  Delhi - DPCC ,,,,
24-06-2021 00:00,25-06-2021 00:00,50.82,144.41,24.87,18.23,1.51,60.96,R K Puram  Delhi - DPCC ,,,,
25-06-2021 00:00,26-06-2021 00:00,47.64,159.26,28.01,16.7,1.55,95.12,R K Puram  Delhi - DPCC ,,,,
26-06-2021 00:00,27-06-2021 00:00,44.29,118.32,29.75,17.99,1.77,66.76,R K Puram  Delhi - DPCC ,,,,
27-06-2021 00:00,28-06-2021 00:00,71.64,179.6,43.11,17.84,1.62,55.05,R K Puram  Delhi - DPCC ,,,,
28-06-2021 00:00,29-06-2021 00:00,71.21,156.94,46.75,16.32,1.67,67.08,R K Puram  Delhi - DPCC ,,,,
29-06-2021 00:00,30-06-2021 00:00,76.81,179.65,48.05,17.75,2.22,81.12,R K Puram  Delhi - DPCC ,,,,
30-06-2021 00:00,01-07-2021 00:00,66.35,279.89,31.43,18.17,1.78,41.09,R K Puram  Delhi - DPCC ,,,,
01-07-2021 00:00,02-07-2021 00:00,71.7,219.4,21.2,16.24,1.74,44.1,R K Puram  Delhi - DPCC ,,,,
02-07-2021 00:00,03-07-2021 00:00,73.86,215.99,23.83,17.06,1.69,25.28,R K Puram  Delhi - DPCC ,,,,
03-07-2021 00:00,04-07-2021 00:00,45.51,129,25.52,17.75,1.75,21.9,R K Puram  Delhi - DPCC ,,,,
04-07-2021 00:00,05-07-2021 00:00,50.01,149.39,37.55,20.84,1.97,22.44,R K Puram  Delhi - DPCC ,,,,
05-07-2021 00:00,06-07-2021 00:00,56.43,143.07,27.74,19.54,1.82,27.65,R K Puram  Delhi - DPCC ,,,,
06-07-2021 00:00,07-07-2021 00:00,55.82,153.68,27.58,14.67,1.75,49.02,R K Puram  Delhi - DPCC ,,,,
07-07-2021 00:00,08-07-2021 00:00,52.52,161.46,31.27,15.02,1.85,55.78,R K Puram  Delhi - DPCC ,,,,
08-07-2021 00:00,09-07-2021 00:00,59.22,221.17,29.82,14.28,1.87,52.73,R K Puram  Delhi - DPCC ,,,,
09-07-2021 00:00,10-07-2021 00:00,47.77,124.57,25.32,15.62,1.67,94.09,R K Puram  Delhi - DPCC ,,,,
10-07-2021 00:00,11-07-2021 00:00,38.45,98.67,21.08,17.07,1.54,71.64,R K Puram  Delhi - DPCC ,,,,
11-07-2021 00:00,12-07-2021 00:00,45.24,101.28,13.92,19.95,1.72,51.41,R K Puram  Delhi - DPCC ,,,,
12-07-2021 00:00,13-07-2021 00:00,34.7,74.85,19.24,17.79,2.03,50.75,R K Puram  Delhi - DPCC ,,,,
13-07-2021 00:00,14-07-2021 00:00,25.2,57.84,30.4,17.76,1.52,32.74,R K Puram  Delhi - DPCC ,,,,
14-07-2021 00:00,15-07-2021 00:00,21.72,51.44,42.45,12.84,3.42,22.29,R K Puram  Delhi - DPCC ,,,,
15-07-2021 00:00,16-07-2021 00:00,42.31,96.14,29.47,14.01,4.13,61.17,R K Puram  Delhi - DPCC ,,,,
16-07-2021 00:00,17-07-2021 00:00,46.36,131.84,31.05,12.98,3.25,59.65,R K Puram  Delhi - DPCC ,,,,
17-07-2021 00:00,18-07-2021 00:00,42.93,103.24,24.78,12.71,3.79,83.08,R K Puram  Delhi - DPCC ,,,,
18-07-2021 00:00,19-07-2021 00:00,30.77,80.09,22.4,14.54,3.08,60.51,R K Puram  Delhi - DPCC ,,,,
19-07-2021 00:00,20-07-2021 00:00,14.26,16.31,24.46,14.92,2.58,31.9,R K Puram  Delhi - DPCC ,,,,
20-07-2021 00:00,21-07-2021 00:00,26.4,62.06,33.61,15.46,2.93,47.55,R K Puram  Delhi - DPCC ,,,,
21-07-2021 00:00,22-07-2021 00:00,37.6,80.53,33.53,13.94,3.17,55.64,R K Puram  Delhi - DPCC ,,,,
22-07-2021 00:00,23-07-2021 00:00,21.05,57.08,24.37,11.97,1.79,48.14,R K Puram  Delhi - DPCC ,,,,
23-07-2021 00:00,24-07-2021 00:00,24.71,57.26,24.16,12.91,1.52,46.52,R K Puram  Delhi - DPCC ,,,,
24-07-2021 00:00,25-07-2021 00:00,39.46,87.4,32.46,11.41,0.77,30.58,R K Puram  Delhi - DPCC ,,,,
25-07-2021 00:00,26-07-2021 00:00,37.01,93,26.18,9.84,0.48,42.73,R K Puram  Delhi - DPCC ,,,,
26-07-2021 00:00,27-07-2021 00:00,39.86,97.81,25.42,8.8,0.67,43.89,R K Puram  Delhi - DPCC ,,,,
27-07-2021 00:00,28-07-2021 00:00,25.88,52.93,21.97,6.34,0.53,32.54,R K Puram  Delhi - DPCC ,,,,
28-07-2021 00:00,29-07-2021 00:00,13.8,28.26,22.38,6.72,0.36,28.26,R K Puram  Delhi - DPCC ,,,,
29-07-2021 00:00,30-07-2021 00:00,18.67,48.29,30.16,8.13,0.54,40.34,R K Puram  Delhi - DPCC ,,,,
30-07-2021 00:00,31-07-2021 00:00,26.61,46.61,32.27,7.65,0.51,38.3,R K Puram  Delhi - DPCC ,,,,
31-07-2021 00:00,01-08-2021 00:00,24.62,42.06,22.62,9.7,0.74,48.29,R K Puram  Delhi - DPCC ,,,,
01-08-2021 00:00,02-08-2021 00:00,23.8,41,31.39,9.56,0.86,43.43,R K Puram  Delhi - DPCC ,,,,
02-08-2021 00:00,03-08-2021 00:00,34.88,68.39,34.4,9.4,0.85,44.87,R K Puram  Delhi - DPCC ,,,,
03-08-2021 00:00,04-08-2021 00:00,30.21,74.83,6.14,7.64,0.37,48.02,R K Puram  Delhi - DPCC ,,,,
04-08-2021 00:00,05-08-2021 00:00,24.82,59.68,10.91,9.34,0.53,50.03,R K Puram  Delhi - DPCC ,,,,
05-08-2021 00:00,06-08-2021 00:00,42.1,77.29,9.31,14.05,0.59,52.05,R K Puram  Delhi - DPCC ,,,,
06-08-2021 00:00,07-08-2021 00:00,50.43,79,8.83,11.37,0.61,45.22,R K Puram  Delhi - DPCC ,,,,
07-08-2021 00:00,08-08-2021 00:00,37.48,59.27,6.88,10.22,0.69,26.43,R K Puram  Delhi - DPCC ,,,,
08-08-2021 00:00,09-08-2021 00:00,35.29,60.12,6.82,11.35,0.7,25.88,R K Puram  Delhi - DPCC ,,,,
09-08-2021 00:00,10-08-2021 00:00,42.82,63.82,5.62,11.31,0.54,33.82,R K Puram  Delhi - DPCC ,,,,
10-08-2021 00:00,11-08-2021 00:00,50.37,70.06,6.59,10.5,0.61,35.58,R K Puram  Delhi - DPCC ,,,,
11-08-2021 00:00,12-08-2021 00:00,41.77,75.33,10.07,11.22,0.5,39.53,R K Puram  Delhi - DPCC ,,,,
12-08-2021 00:00,13-08-2021 00:00,41.65,106.62,10.28,10.59,0.77,44.18,R K Puram  Delhi - DPCC ,,,,
13-08-2021 00:00,14-08-2021 00:00,43.04,113.68,9.03,11.47,0.68,48.46,R K Puram  Delhi - DPCC ,,,,
14-08-2021 00:00,15-08-2021 00:00,36.3,116.91,8.32,11.83,0.73,50.14,R K Puram  Delhi - DPCC ,,,,
15-08-2021 00:00,16-08-2021 00:00,43.75,124.55,9.48,12.16,0.75,53.46,R K Puram  Delhi - DPCC ,,,,
16-08-2021 00:00,17-08-2021 00:00,49.84,132.67,4.59,11.46,0.91,51.95,R K Puram  Delhi - DPCC ,,,,
17-08-2021 00:00,18-08-2021 00:00,50.06,157.72,5.53,12.71,0.84,51.23,R K Puram  Delhi - DPCC ,,,,
18-08-2021 00:00,19-08-2021 00:00,57.28,161.97,6.12,12.39,1.04,49.07,R K Puram  Delhi - DPCC ,,,,
19-08-2021 00:00,20-08-2021 00:00,69.12,172.67,7.24,12.51,0.95,47.29,R K Puram  Delhi - DPCC ,,,,
20-08-2021 00:00,21-08-2021 00:00,37.08,87.49,4.25,11.56,0.74,38.49,R K Puram  Delhi - DPCC ,,,,
21-08-2021 00:00,22-08-2021 00:00,20,47.94,3.28,10.76,0.61,29.92,R K Puram  Delhi - DPCC ,,,,
22-08-2021 00:00,23-08-2021 00:00,25.1,61.7,2.2,10.45,0.9,39.84,R K Puram  Delhi - DPCC ,,,,
23-08-2021 00:00,24-08-2021 00:00,27.75,60.36,3.42,9.91,0.81,40.04,R K Puram  Delhi - DPCC ,,,,
24-08-2021 00:00,25-08-2021 00:00,32.87,90.71,4.14,9.84,0.94,30.22,R K Puram  Delhi - DPCC ,,,,
25-08-2021 00:00,26-08-2021 00:00,36.88,100.9,3.53,9.41,0.8,34.95,R K Puram  Delhi - DPCC ,,,,
26-08-2021 00:00,27-08-2021 00:00,37.75,118.28,8.28,7.33,0.95,36.73,R K Puram  Delhi - DPCC ,,,,
27-08-2021 00:00,28-08-2021 00:00,50.04,161.58,29.82,10.54,0.81,38.61,R K Puram  Delhi - DPCC ,,,,
28-08-2021 00:00,29-08-2021 00:00,53.02,170.21,6.96,9.13,0.48,46.91,R K Puram  Delhi - DPCC ,,,,
29-08-2021 00:00,30-08-2021 00:00,50.52,116.07,2.56,8.66,0.42,43.55,R K Puram  Delhi - DPCC ,,,,
30-08-2021 00:00,31-08-2021 00:00,26.79,79.39,2.81,9.32,0.34,48.89,R K Puram  Delhi - DPCC ,,,,
31-08-2021 00:00,01-09-2021 00:00,16.88,49.42,3.35,9.77,0.42,30.24,R K Puram  Delhi - DPCC ,,,,
01-09-2021 00:00,02-09-2021 00:00,15.99,44.16,4.9,9.67,0.56,28,R K Puram  Delhi - DPCC ,,,,
02-09-2021 00:00,03-09-2021 00:00,21.27,60.33,4.11,8.68,0.81,36.15,R K Puram  Delhi - DPCC ,,,,
03-09-2021 00:00,04-09-2021 00:00,25.46,52.69,6.18,10.18,0.5,36.83,R K Puram  Delhi - DPCC ,,,,
04-09-2021 00:00,05-09-2021 00:00,24.29,57.79,5.69,10.4,0.63,26.18,R K Puram  Delhi - DPCC ,,,,
05-09-2021 00:00,06-09-2021 00:00,41.8,77.02,4.79,9.54,0.87,44.39,R K Puram  Delhi - DPCC ,,,,
06-09-2021 00:00,07-09-2021 00:00,62.97,94.41,4.23,13.54,0.74,33.55,R K Puram  Delhi - DPCC ,,,,
07-09-2021 00:00,08-09-2021 00:00,29.73,89.31,3.48,12.73,0.61,64.43,R K Puram  Delhi - DPCC ,,,,
08-09-2021 00:00,09-09-2021 00:00,27.36,71.91,3.68,10.29,0.37,39.41,R K Puram  Delhi - DPCC ,,,,
09-09-2021 00:00,10-09-2021 00:00,28.13,80.54,4.42,11.57,0.47,44.65,R K Puram  Delhi - DPCC ,,,,
10-09-2021 00:00,11-09-2021 00:00,25.33,59.17,5.78,11.86,0.37,39.26,R K Puram  Delhi - DPCC ,,,,
11-09-2021 00:00,12-09-2021 00:00,15.48,24.29,6.45,9.61,0.26,39.8,R K Puram  Delhi - DPCC ,,,,
12-09-2021 00:00,13-09-2021 00:00,9.32,55.77,2.81,13.14,1.08,34.9,R K Puram  Delhi - DPCC ,,,,
13-09-2021 00:00,14-09-2021 00:00,22.66,75.53,3.57,16.25,0.54,41.97,R K Puram  Delhi - DPCC ,,,,
14-09-2021 00:00,15-09-2021 00:00,27.45,94.57,6.79,17.98,0.42,44.98,R K Puram  Delhi - DPCC ,,,,
15-09-2021 00:00,16-09-2021 00:00,25.53,56.51,8.13,14.2,0.78,38.87,R K Puram  Delhi - DPCC ,,,,
16-09-2021 00:00,17-09-2021 00:00,19.49,48.84,3.99,9.54,0.45,30.83,R K Puram  Delhi - DPCC ,,,,
17-09-2021 00:00,18-09-2021 00:00,20.48,67.64,6.64,10.25,0.44,38.6,R K Puram  Delhi - DPCC ,,,,
18-09-2021 00:00,19-09-2021 00:00,52,84.04,9.88,11.66,0.45,44.1,R K Puram  Delhi - DPCC ,,,,
19-09-2021 00:00,20-09-2021 00:00,27.2,68.27,4.19,10.1,0.4,47.62,R K Puram  Delhi - DPCC ,,,,
20-09-2021 00:00,21-09-2021 00:00,23.96,71.3,4.31,11.29,0.59,49.3,R K Puram  Delhi - DPCC ,,,,
21-09-2021 00:00,22-09-2021 00:00,18.07,75.3,4.48,10.2,0.32,47.58,R K Puram  Delhi - DPCC ,,,,
22-09-2021 00:00,23-09-2021 00:00,16.29,65.95,4.96,9.22,0.32,43.45,R K Puram  Delhi - DPCC ,,,,
23-09-2021 00:00,24-09-2021 00:00,18.23,76.8,3.52,10.7,0.33,49.64,R K Puram  Delhi - DPCC ,,,,
24-09-2021 00:00,25-09-2021 00:00,17.32,70.57,6.1,11.57,0.42,39.01,R K Puram  Delhi - DPCC ,,,,
25-09-2021 00:00,26-09-2021 00:00,31.33,105.26,6.53,10.53,0.53,47.07,R K Puram  Delhi - DPCC ,,,,
26-09-2021 00:00,27-09-2021 00:00,35.72,81.95,3.62,10.08,0.38,53.31,R K Puram  Delhi - DPCC ,,,,
27-09-2021 00:00,28-09-2021 00:00,54.56,108.64,6.14,11.19,0.64,44.54,R K Puram  Delhi - DPCC ,,,,
28-09-2021 00:00,29-09-2021 00:00,47.58,105.59,7.21,9.84,0.38,48.01,R K Puram  Delhi - DPCC ,,,,
29-09-2021 00:00,30-09-2021 00:00,33.04,74.31,3.88,9.58,0.38,48,R K Puram  Delhi - DPCC ,,,,
30-09-2021 00:00,01-10-2021 00:00,38.43,72.41,17.05,11,0.53,49.79,R K Puram  Delhi - DPCC ,,,,
01-10-2021 00:00,02-10-2021 00:00,45.86,88.16,35.68,14.07,0.84,44.35,R K Puram  Delhi - DPCC ,,,,
02-10-2021 00:00,03-10-2021 00:00,32.02,100.05,29.86,13.24,0.68,51.62,R K Puram  Delhi - DPCC ,,,,
03-10-2021 00:00,04-10-2021 00:00,29.26,74.96,24.53,11.02,0.47,44.4,R K Puram  Delhi - DPCC ,,,,
04-10-2021 00:00,05-10-2021 00:00,31.68,76.03,27.06,9.79,0.8,41.51,R K Puram  Delhi - DPCC ,,,,
05-10-2021 00:00,06-10-2021 00:00,38.61,95.99,31.03,7.22,0.69,44.72,R K Puram  Delhi - DPCC ,,,,
06-10-2021 00:00,07-10-2021 00:00,49.19,95.55,32.38,7.24,0.47,48.11,R K Puram  Delhi - DPCC ,,,,
07-10-2021 00:00,08-10-2021 00:00,65.31,136.85,38.88,8.32,0.74,39.75,R K Puram  Delhi - DPCC ,,,,
08-10-2021 00:00,09-10-2021 00:00,46.32,176.16,44.38,11.68,1.1,49.4,R K Puram  Delhi - DPCC ,,,,
09-10-2021 00:00,10-10-2021 00:00,36.42,182.58,45.41,11.27,1.43,53.91,R K Puram  Delhi - DPCC ,,,,
10-10-2021 00:00,11-10-2021 00:00,35.19,165.62,35.96,7.61,1.29,51.46,R K Puram  Delhi - DPCC ,,,,
11-10-2021 00:00,12-10-2021 00:00,31.18,152.88,40.72,9.93,1.54,50.35,R K Puram  Delhi - DPCC ,,,,
12-10-2021 00:00,13-10-2021 00:00,32.26,165.83,46.58,6.96,0.73,43.83,R K Puram  Delhi - DPCC ,,,,
13-10-2021 00:00,14-10-2021 00:00,36.14,174,40.13,4.75,0.34,50.06,R K Puram  Delhi - DPCC ,,,,
14-10-2021 00:00,15-10-2021 00:00,66.32,179.49,61.09,6.74,0.92,56.31,R K Puram  Delhi - DPCC ,,,,
15-10-2021 00:00,16-10-2021 00:00,84.06,211.84,57.07,9.45,0.66,26.01,R K Puram  Delhi - DPCC ,,,,
16-10-2021 00:00,17-10-2021 00:00,71.22,279.15,74.26,12.72,0.86,26.51,R K Puram  Delhi - DPCC ,,,,
17-10-2021 00:00,18-10-2021 00:00,45.47,168.65,46.73,3.9,0.41,27.46,R K Puram  Delhi - DPCC ,,,,
18-10-2021 00:00,19-10-2021 00:00,12.43,33.94,29.49,3.65,0.28,23.73,R K Puram  Delhi - DPCC ,,,,
19-10-2021 00:00,20-10-2021 00:00,25.06,86.97,37.02,5.71,0.4,39.14,R K Puram  Delhi - DPCC ,,,,
20-10-2021 00:00,21-10-2021 00:00,39.09,175.14,50.79,7.77,0.66,30.11,R K Puram  Delhi - DPCC ,,,,
21-10-2021 00:00,22-10-2021 00:00,42.95,177.58,52.86,8.32,0.46,31.25,R K Puram  Delhi - DPCC ,,,,
22-10-2021 00:00,23-10-2021 00:00,45.09,133.08,41.33,9.75,0.72,40.14,R K Puram  Delhi - DPCC ,,,,
23-10-2021 00:00,24-10-2021 00:00,28.03,132.47,38.97,6.34,0.58,33.39,R K Puram  Delhi - DPCC ,,,,
24-10-2021 00:00,25-10-2021 00:00,23.4,118.93,35.67,6.97,0.42,38.99,R K Puram  Delhi - DPCC ,,,,
25-10-2021 00:00,26-10-2021 00:00,25.77,91.04,44.37,8.67,0.5,29.94,R K Puram  Delhi - DPCC ,,,,
26-10-2021 00:00,27-10-2021 00:00,62.38,146.48,39.74,10.99,0.69,23.82,R K Puram  Delhi - DPCC ,,,,
27-10-2021 00:00,28-10-2021 00:00,78.27,202.11,60.4,7.04,0.55,22.44,R K Puram  Delhi - DPCC ,,,,
28-10-2021 00:00,29-10-2021 00:00,50.82,214.68,56.07,10.55,0.64,23.63,R K Puram  Delhi - DPCC ,,,,
29-10-2021 00:00,30-10-2021 00:00,41.98,224.68,66.38,11.84,0.79,20.25,R K Puram  Delhi - DPCC ,,,,
30-10-2021 00:00,31-10-2021 00:00,35.98,199.26,66.15,7,0.54,20.19,R K Puram  Delhi - DPCC ,,,,
31-10-2021 00:00,01-11-2021 00:00,54.85,247.72,54.56,14.77,0.77,26.91,R K Puram  Delhi - DPCC ,,,,
01-11-2021 00:00,02-11-2021 00:00,145.32,234.95,60.31,15.23,1.15,19.71,R K Puram  Delhi - DPCC ,,,,
02-11-2021 00:00,03-11-2021 00:00,136.04,200.67,55.25,18.05,0.74,26.48,R K Puram  Delhi - DPCC ,,,,
03-11-2021 00:00,04-11-2021 00:00,96.5,201.04,57.88,14.27,1.66,41.51,R K Puram  Delhi - DPCC ,,,,
04-11-2021 00:00,05-11-2021 00:00,206.02,352.52,55.64,29.3,0.89,42.3,R K Puram  Delhi - DPCC ,,,,
05-11-2021 00:00,06-11-2021 00:00,349.05,437.75,52.39,45.03,0.95,35.07,R K Puram  Delhi - DPCC ,,,,
06-11-2021 00:00,07-11-2021 00:00,103.73,353.21,72.5,25.21,0.76,48.62,R K Puram  Delhi - DPCC ,,,,
07-11-2021 00:00,08-11-2021 00:00,131.33,304.16,63.58,19.74,0.72,51.3,R K Puram  Delhi - DPCC ,,,,
08-11-2021 00:00,09-11-2021 00:00,206.62,339.73,80.19,15.63,0.74,48.46,R K Puram  Delhi - DPCC ,,,,
09-11-2021 00:00,10-11-2021 00:00,211.07,368.27,76.51,19.81,0.95,42.34,R K Puram  Delhi - DPCC ,,,,
10-11-2021 00:00,11-11-2021 00:00,210.28,345.03,82.49,18.01,0.91,34.33,R K Puram  Delhi - DPCC ,,,,
11-11-2021 00:00,12-11-2021 00:00,260.04,405.86,84.43,12.8,1.05,16.4,R K Puram  Delhi - DPCC ,,,,
12-11-2021 00:00,13-11-2021 00:00,192.84,522.26,80.3,11.04,1.16,36.85,R K Puram  Delhi - DPCC ,,,,
13-11-2021 00:00,14-11-2021 00:00,130.57,375.77,78.72,9.95,0.92,37.8,R K Puram  Delhi - DPCC ,,,,
14-11-2021 00:00,15-11-2021 00:00,135.64,271.43,73.56,13.86,1.45,43.28,R K Puram  Delhi - DPCC ,,,,
15-11-2021 00:00,16-11-2021 00:00,168.26,301.21,87.76,16.08,0.94,36.6,R K Puram  Delhi - DPCC ,,,,
16-11-2021 00:00,17-11-2021 00:00,230.4,346.68,80.6,18.25,0.87,45.42,R K Puram  Delhi - DPCC ,,,,
17-11-2021 00:00,18-11-2021 00:00,228.6,310.9,81.56,12.98,1.21,40.06,R K Puram  Delhi - DPCC ,,,,
18-11-2021 00:00,19-11-2021 00:00,230.93,293.83,85.99,10.68,1.45,40.1,R K Puram  Delhi - DPCC ,,,,
19-11-2021 00:00,20-11-2021 00:00,246.3,306.65,84.06,18.73,1.19,36.03,R K Puram  Delhi - DPCC ,,,,
20-11-2021 00:00,21-11-2021 00:00,246.93,321.76,85.49,17.23,0.92,31.25,R K Puram  Delhi - DPCC ,,,,
21-11-2021 00:00,22-11-2021 00:00,210.29,270.62,72.26,9.42,None,51.96,R K Puram  Delhi - DPCC ,,,,
22-11-2021 00:00,23-11-2021 00:00,157.54,257.61,63.93,13.33,0.09,51.71,R K Puram  Delhi - DPCC ,,,,
23-11-2021 00:00,24-11-2021 00:00,177.59,268.66,59.13,14.62,0.48,49.8,R K Puram  Delhi - DPCC ,,,,
24-11-2021 00:00,25-11-2021 00:00,227.95,305.23,73.69,12.73,None,34.98,R K Puram  Delhi - DPCC ,,,,
25-11-2021 00:00,26-11-2021 00:00,268.76,308.55,69.07,10.48,3.11,44.75,R K Puram  Delhi - DPCC ,,,,
26-11-2021 00:00,27-11-2021 00:00,None,None,101.47,30.83,2.6,53.04,R K Puram  Delhi - DPCC ,,,,
27-11-2021 00:00,28-11-2021 00:00,None,None,57.41,13.65,1.28,44.26,R K Puram  Delhi - DPCC ,,,,
28-11-2021 00:00,29-11-2021 00:00,307,None,52.16,16.54,1.44,50.43,R K Puram  Delhi - DPCC ,,,,
29-11-2021 00:00,30-11-2021 00:00,247.5,315.17,70.99,17.78,0.78,56.36,R K Puram  Delhi - DPCC ,,,,
30-11-2021 00:00,01-12-2021 00:00,203.02,290.28,64.85,13.42,0.67,51.67,R K Puram  Delhi - DPCC ,,,,
01-12-2021 00:00,02-12-2021 00:00,256.5,360.06,88.07,13.41,0.96,22.65,R K Puram  Delhi - DPCC ,,,,
02-12-2021 00:00,03-12-2021 00:00,306.05,383.42,61.93,10.77,0.32,20.7,R K Puram  Delhi - DPCC ,,,,
03-12-2021 00:00,04-12-2021 00:00,219.07,277.14,55.07,11.48,0.78,31.4,R K Puram  Delhi - DPCC ,,,,
04-12-2021 00:00,05-12-2021 00:00,200.14,254.52,51.97,22.03,1.7,42.6,R K Puram  Delhi - DPCC ,,,,
05-12-2021 00:00,06-12-2021 00:00,189.93,247.08,61.26,28.38,1.69,33.4,R K Puram  Delhi - DPCC ,,,,
06-12-2021 00:00,07-12-2021 00:00,188.96,245.73,55.26,21.98,1.85,41.48,R K Puram  Delhi - DPCC ,,,,
07-12-2021 00:00,08-12-2021 00:00,129.47,180.35,50.49,15.87,0.77,37.51,R K Puram  Delhi - DPCC ,,,,
08-12-2021 00:00,09-12-2021 00:00,123.92,180.59,59,21.45,0.92,44.51,R K Puram  Delhi - DPCC ,,,,
09-12-2021 00:00,10-12-2021 00:00,172.82,239.48,72.24,24.24,0.97,40.44,R K Puram  Delhi - DPCC ,,,,
10-12-2021 00:00,11-12-2021 00:00,158.64,223.57,67.33,20.8,0.52,41.35,R K Puram  Delhi - DPCC ,,,,
11-12-2021 00:00,12-12-2021 00:00,131.64,193.79,59.2,21.21,1.16,44.93,R K Puram  Delhi - DPCC ,,,,
12-12-2021 00:00,13-12-2021 00:00,169.24,231.8,62.24,21.78,1.91,41.66,R K Puram  Delhi - DPCC ,,,,
13-12-2021 00:00,14-12-2021 00:00,228.7,287.02,48.85,18.04,2.1,39.53,R K Puram  Delhi - DPCC ,,,,
14-12-2021 00:00,15-12-2021 00:00,270.49,338.26,54.96,17.24,1.91,34.8,R K Puram  Delhi - DPCC ,,,,
15-12-2021 00:00,16-12-2021 00:00,225.47,293.11,55.94,17.25,1.98,41.67,R K Puram  Delhi - DPCC ,,,,
16-12-2021 00:00,17-12-2021 00:00,236.67,315.31,68.66,19.11,1.94,26.56,R K Puram  Delhi - DPCC ,,,,
17-12-2021 00:00,18-12-2021 00:00,165.57,228.22,50.73,14.78,1.21,49.08,R K Puram  Delhi - DPCC ,,,,
18-12-2021 00:00,19-12-2021 00:00,155.95,216.08,44.77,14.25,0.3,41.97,R K Puram  Delhi - DPCC ,,,,
19-12-2021 00:00,20-12-2021 00:00,157.68,224.42,54.44,16.51,0.56,51.27,R K Puram  Delhi - DPCC ,,,,
20-12-2021 00:00,21-12-2021 00:00,247.09,321.7,64.04,20.36,1.33,47.02,R K Puram  Delhi - DPCC ,,,,
21-12-2021 00:00,22-12-2021 00:00,335.85,410.79,74.45,23.98,1.98,39.15,R K Puram  Delhi - DPCC ,,,,
22-12-2021 00:00,23-12-2021 00:00,365.1,441.93,73.98,23.64,2.21,35.24,R K Puram  Delhi - DPCC ,,,,
23-12-2021 00:00,24-12-2021 00:00,359.15,446.93,62.62,21.08,1.85,40.51,R K Puram  Delhi - DPCC ,,,,
24-12-2021 00:00,25-12-2021 00:00,377.73,450.58,52.45,20.37,1.32,35.35,R K Puram  Delhi - DPCC ,,,,
25-12-2021 00:00,26-12-2021 00:00,419.51,486.92,61.85,23.05,1.48,31.52,R K Puram  Delhi - DPCC ,,,,
